 1.30953885e-09  1.19350789e+00 
 1.31153885e-09  1.19365564e+00 
 1.31353885e-09  1.19380548e+00 
 1.31553885e-09  1.19395839e+00 
 1.31753885e-09  1.19411540e+00 
 1.31953885e-09  1.19427755e+00 
 1.32153885e-09  1.19444584e+00 
 1.32353885e-09  1.19462118e+00 
 1.32553885e-09  1.19480442e+00 
 1.32753885e-09  1.19499632e+00 
 1.32953885e-09  1.19519753e+00 
 1.33153885e-09  1.19540863e+00 
 1.33353885e-09  1.19563015e+00 
 1.33553885e-09  1.19586251e+00 
 1.33753885e-09  1.19610610e+00 
 1.33953885e-09  1.19636124e+00 
 1.34153885e-09  1.19662821e+00 
 1.34353885e-09  1.19690727e+00 
 1.34553885e-09  1.19719865e+00 
 1.34753885e-09  1.19750257e+00 
 1.34953885e-09  1.19781927e+00 
 1.35153885e-09  1.19814899e+00 
 1.35353885e-09  1.19849202e+00 
 1.35553885e-09  1.19884868e+00 
 1.35753885e-09  1.19921935e+00 
